101	2 5 20 23 29 40 45 49 62 67 68 81 86 91 93 0
102	2 5 21 23 29 40 45 49 67 68 69 90 91 93 0
103	2 5 13 14 21 23 37 45 49 68 69 86 90 91 92 0
104	2 5 13 14 20 21 23 28 37 45 49 53 62 68 80 81 86 90 91 92 0
105	2 5 13 14 20 21 23 28 49 64 68 71 80 81 85 86 92 94 0
106	2 5 13 14 20 21 23 28 49 62 68 69 71 91 92 94 0
107	2 5 13 14 20 21 23 28 45 46 68 69 71 80 92 94 0
108	2 4 5 13 14 17 20 21 23 28 45 55 68 80 91 92 94 0
109	2 13 14 17 20 21 28 31 55 68 69 71 80 92 93 94 0
110	17 20 21 28 31 45 46 55 68 71 80 85 91 92 94 0
111	13 17 20 21 28 31 45 55 59 68 69 71 85 91 93 94 0
112	13 14 17 20 21 28 31 45 59 68 85 91 93 94 0
113	13 14 17 20 21 28 31 40 45 46 68 69 71 91 93 96 0
114	13 14 21 24 28 40 46 68 69 70 91 93 0
115	1 5 13 14 21 24 28 40 68 91 93 0
116	1 13 14 21 24 28 40 46 68 69 91 0
117	13 14 21 24 28 37 40 46 68 69 79 85 0
118	13 14 21 24 28 37 46 68 69 82 93 0
119	13 14 20 21 22 24 28 37 46 68 82 85 0
120	13 14 20 21 24 28 37 46 68 82 93 0
121	13 14 20 21 24 28 37 68 76 82 85 90 0
122	13 14 21 28 31 37 39 68 76 82 91 93 0
123	13 14 21 28 68 76 82 90 0
124	13 14 21 28 46 68 76 91 93 0
125	13 14 21 28 46 61 68 76 90 0
126	14 17 21 28 39 46 61 68 76 91 0
127	14 17 21 28 39 46 61 68 73 76 90 93 0
128	14 17 21 28 69 73 76 91 0
129	14 17 21 28 69 73 90 91 93 0
130	14 17 21 28 90 0
131	2 13 14 17 21 28 69 73 90 93 0
132	2 13 14 17 20 28 38 69 73 90 91 0
133	2 13 14 38 85 90 91 0
134	2 13 14 38 69 90 91 0
135	13 14 38 85 91 0
136	13 14 28 38 69 81 90 91 0
137	13 14 38 81 91 0
138	13 14 17 18 28 69 72 74 90 91 93 0
139	13 14 17 69 74 81 0
140	13 14 17 28 72 74 75 81 85 90 93 0
141	13 14 17 28 62 69 70 74 81 85 90 93 0
142	13 14 17 18 69 70 72 74 81 90 93 0
143	3 13 14 17 18 21 67 69 72 74 85 90 0
144	13 14 17 21 85 90 91 93 0
145	13 14 17 21 71 85 90 91 93 0
146	13 14 17 22 26 85 90 0
147	3 13 14 25 26 69 70 71 73 85 86 90 93 0
148	1 3 13 14 22 25 26 56 67 70 71 73 85 90 91 0
149	1 3 5 14 17 26 67 69 70 73 85 90 91 93 0
150	1 3 5 14 17 25 26 45 47 69 70 71 79 90 91 0
151	1 5 14 17 26 43 56 70 73 79 85 91 93 0
152	1 5 13 14 21 25 26 35 43 45 73 86 91 0
153	1 5 13 18 25 26 35 43 47 69 73 81 85 86 91 93 95 0
154	1 5 13 18 21 25 43 47 69 73 85 86 0
155	1 5 13 18 25 28 35 43 47 64 69 86 90 0
156	5 13 18 26 28 35 43 45 64 70 73 80 85 86 90 92 95 0
157	5 14 18 21 28 43 64 80 85 86 91 95 0
158	5 14 20 21 43 45 64 72 80 85 86 90 95 98 0
159	14 20 21 45 46 64 69 70 71 72 73 80 85 86 90 91 98 0
160	13 14 20 39 45 46 64 71 72 80 81 85 86 90 98 0
161	13 14 20 28 39 46 64 69 71 72 80 85 86 95 98 0
162	1 14 20 28 39 46 47 64 69 71 72 80 86 89 91 0
163	1 14 20 28 39 45 47 64 71 72 77 80 85 86 89 91 0
164	13 17 20 21 39 47 64 73 77 80 85 86 89 90 91 95 0
165	13 17 21 28 39 47 64 70 71 73 77 80 85 90 91 92 95 0
166	13 14 17 21 28 39 47 64 71 76 77 80 89 91 95 0
167	13 14 17 20 21 32 39 47 64 73 76 77 86 89 90 91 95 0
168	13 14 17 20 39 43 47 64 65 68 73 76 77 86 95 0
169	13 14 17 20 21 38 39 43 47 64 65 68 69 71 73 76 77 95 0
170	13 14 17 21 23 38 43 47 62 64 65 68 71 73 75 76 86 90 91 92 0
171	13 14 17 21 43 47 62 64 65 68 70 75 76 89 90 91 0
172	13 14 17 21 45 47 62 64 65 68 71 75 76 81 86 91 0
173	13 14 21 22 47 64 68 73 75 76 81 90 0
174	13 14 21 25 28 47 64 68 71 73 75 77 81 89 90 91 0
175	13 14 21 25 28 38 47 64 71 73 75 91 0
176	14 21 25 26 38 64 75 77 0
177	14 21 25 45 46 62 71 75 77 0
178	14 21 45 46 62 71 72 75 76 89 0
179	13 14 21 45 46 62 70 71 72 73 75 76 89 0
180	13 14 17 18 21 45 46 62 71 72 75 76 89 0
181	13 14 17 21 25 46 62 71 73 75 76 89 0
182	13 14 17 18 46 62 71 73 76 89 91 0
183	3 13 14 17 18 26 62 76 89 91 0
184	3 13 14 17 18 25 26 49 62 76 89 91 0
185	3 13 14 17 18 25 49 56 62 91 0
186	3 13 14 17 25 45 49 62 71 91 0
187	3 13 14 17 45 49 71 91 0
188	3 13 14 17 20 45 49 71 91 0
189	3 13 14 20 45 61 91 0
190	3 5 13 14 20 45 61 91 0
191	5 13 14 20 61 91 0
192	5 13 14 20 61 0
193	5 13 14 20 61 80 92 0
194	5 13 14 20 75 80 92 0
195	5 13 14 20 39 75 86 92 95 0
196	5 13 14 17 20 39 56 72 75 80 86 92 95 0
197	3 5 13 14 17 20 39 72 75 86 92 95 0
198	3 5 14 17 39 72 75 86 92 95 0
199	3 5 14 17 39 72 75 86 0
200	14 17 39 62 72 75 86 0
201	1 5 14 17 20 26 39 62 72 75 92 0
202	1 5 14 17 20 26 39 46 62 72 75 92 0
203	5 13 14 17 26 46 62 72 75 92 0
204	5 13 14 26 46 62 72 75 92 0
205	5 13 14 26 46 62 72 75 92 98 0
206	5 13 14 46 50 62 72 75 86 92 98 0
207	5 13 14 25 46 50 62 71 72 75 86 92 0
208	13 14 25 46 50 62 75 86 92 0
209	13 14 25 46 50 62 67 75 86 92 0
210	13 14 46 50 62 75 86 92 0
211	13 14 46 50 62 75 86 91 96 0
212	13 14 50 62 75 86 91 96 0
213	13 14 50 75 86 91 96 0
214	1 13 14 25 50 75 86 91 96 0
215	1 13 14 75 86 96 0
216	1 13 14 25 45 56 75 86 96 0
217	1 13 14 25 45 71 75 86 89 96 0
218	1 13 14 25 45 72 86 89 96 0
219	1 13 14 25 28 45 72 86 96 0
220	1 13 14 28 45 72 86 89 96 0
221	1 45 72 86 89 96 0
222	1 45 67 72 86 89 96 0
223	1 14 16 45 72 86 89 92 96 0
224	3 14 16 19 45 72 75 86 89 92 96 0
225	3 14 16 19 40 45 75 86 89 96 0
226	3 16 26 40 75 86 89 92 96 0
227	3 16 26 40 75 86 92 96 0
228	1 13 16 26 40 51 71 75 86 88 96 0
229	1 13 16 26 40 51 75 77 86 96 0
230	13 16 35 40 51 75 77 79 86 96 0
231	1 13 16 35 40 53 75 77 86 0
232	1 13 16 53 71 75 77 86 0
233	1 13 75 77 86 0
234	1 13 14 18 75 86 0
235	1 13 14 71 75 86 0
236	1 13 14 75 86 96 0
237	1 3 13 14 18 71 75 86 96 0
238	1 14 18 71 75 86 92 96 0
239	1 14 18 75 96 0
240	1 13 14 18 19 75 96 0
241	13 14 18 19 75 96 0
242	13 14 75 96 0
243	13 75 96 0
244	13 28 75 96 0
245	13 14 28 75 96 0
246	13 14 28 75 96 0
247	13 14 28 75 92 96 0
248	13 14 28 75 96 0
249	13 14 28 75 96 0
250	14 28 75 96 0
251	5 14 40 56 75 96 0
252	5 13 14 40 56 74 75 86 0
253	5 13 14 28 40 56 74 75 86 0
254	5 13 40 56 74 75 86 0
255	5 13 14 40 56 74 75 86 92 0
256	4 5 13 14 40 74 75 86 96 0
257	4 5 13 14 20 40 74 75 86 96 0
258	4 5 13 14 20 74 75 76 86 96 0
259	5 13 14 25 28 74 75 76 86 96 0
260	5 13 14 25 28 74 76 86 96 0
261	13 14 25 28 62 76 96 0
262	13 14 25 28 62 76 96 0
263	13 14 25 28 62 76 86 96 0
264	13 14 25 28 39 62 76 86 96 0
265	13 14 25 39 62 76 96 0
266	1 3 13 14 25 39 62 81 86 0
267	1 3 13 14 25 39 62 81 86 0
268	1 3 13 14 28 39 49 62 81 86 0
269	1 3 13 14 38 45 49 62 81 86 96 0
270	13 38 45 49 62 75 86 96 0
271	13 26 38 75 86 96 0
272	13 26 38 75 86 96 0
273	13 26 32 38 80 86 96 0
274	13 17 26 38 80 86 96 0
275	13 17 26 38 80 86 96 0
276	13 17 26 38 80 96 0
277	3 13 17 26 38 75 80 96 0
278	3 5 13 26 38 75 80 96 0
279	1 3 5 13 26 48 75 80 86 96 0
280	13 17 59 75 80 86 96 0
281	13 14 17 59 75 80 86 96 0
282	13 14 17 20 59 75 80 81 86 96 0
283	13 14 17 20 75 79 80 81 86 96 0
284	1 5 13 14 17 75 79 80 81 86 96 0
285	1 5 13 14 75 79 80 81 86 96 0
286	1 5 13 14 75 79 80 81 86 96 0
287	1 5 13 20 81 86 96 0
288	1 5 13 20 81 86 96 0
289	1 5 13 20 55 81 86 96 0
290	1 5 13 19 20 55 81 86 96 0
291	1 13 19 55 86 91 96 0
292	1 13 17 19 55 70 86 91 96 0
293	13 17 55 70 75 86 91 95 96 0
294	13 17 55 70 75 86 95 96 0
295	13 17 55 70 75 91 95 96 0
296	13 17 28 55 70 75 91 96 0
297	13 17 28 36 55 67 70 75 86 91 96 0
298	13 17 28 36 56 67 70 75 86 91 96 0
299	13 17 28 56 67 70 72 75 86 90 91 96 0
300	17 20 28 67 70 72 75 86 90 91 96 0
301	17 20 28 38 67 70 72 86 90 91 96 0
302	17 20 28 38 67 72 86 90 91 96 0
303	1 5 13 20 28 38 67 70 72 86 90 91 96 0
304	1 5 13 20 28 38 56 67 70 72 86 90 96 0
305	1 5 13 20 23 28 32 35 36 38 43 47 48 52 53 56 63 67 70 72 86 88 90 96 98 0
306	1 5 13 20 23 32 35 36 38 43 48 53 56 61 63 67 70 72 76 86 90 96 98 0
307	1 20 23 32 36 38 43 46 48 52 53 56 61 63 70 76 86 88 90 96 98 0
308	1 14 23 32 36 43 46 48 51 56 61 70 86 88 90 96 0
309	1 14 46 51 61 70 86 90 0
310	1 14 46 51 61 70 90 0
311	1 27 32 35 45 46 51 61 70 90 0
312	1 3 14 27 32 46 51 56 61 70 90 0
313	1 14 46 56 61 70 90 0
314	1 14 46 61 70 90 0
315	1 14 46 70 90 0
316	1 14 18 46 70 90 0
317	1 13 14 18 22 0
318	1 3 13 14 17 18 22 0
319	13 14 17 18 20 22 0
320	13 14 17 18 20 22 71 0
321	3 13 14 17 20 22 71 0
322	13 14 17 22 71 0
323	13 14 17 22 71 0
324	13 14 17 71 0
325	13 17 71 0
326	13 14 17 71 0
327	13 14 71 72 0
328	3 13 14 71 72 73 0
329	13 14 20 71 72 73 96 0
330	13 20 66 72 73 76 78 96 0
331	13 14 66 72 73 76 78 90 96 0
332	13 14 45 58 66 72 73 76 78 86 90 96 0
333	13 14 17 45 58 66 72 73 76 78 86 90 96 0
334	13 14 45 58 66 72 73 76 78 86 89 90 96 0
335	13 14 38 45 66 72 73 76 78 86 90 96 0
336	13 14 22 38 40 45 66 73 76 78 86 90 96 0
337	13 22 38 40 45 66 76 78 86 90 96 0
338	13 22 33 38 45 70 86 89 90 0
339	4 22 38 45 70 86 89 90 0
340	22 38 45 70 86 89 0
341	22 38 45 70 86 89 0
342	1 5 22 33 38 70 86 89 100 0
343	1 5 33 70 86 89 100 0
344	1 18 33 70 86 89 100 0
345	1 33 45 70 86 89 100 0
346	1 45 70 89 100 0
347	1 45 70 89 0
348	1 45 70 89 0
349	1 45 58 70 89 0
350	1 13 18 45 70 89 91 0
351	1 13 18 45 70 89 91 0
352	1 13 45 70 89 91 0
353	1 13 45 70 89 91 0
354	1 13 45 70 89 91 0
355	1 13 33 70 89 91 0
356	1 13 17 33 70 89 91 0
357	1 5 13 17 33 70 89 91 0
358	5 13 17 33 70 89 91 0
359	13 17 33 70 89 0
360	1 5 13 17 33 70 89 0
361	1 13 17 33 70 89 0
362	1 13 70 89 0
363	1 13 28 70 89 0
364	1 13 28 70 89 90 0
365	1 13 28 33 70 89 90 0
366	1 13 17 28 33 70 89 90 91 0
367	1 13 17 28 70 89 90 91 0
368	1 13 17 20 28 70 89 90 91 0
369	1 13 17 20 28 70 89 90 91 0
370	1 13 17 20 28 70 89 90 91 0
371	1 13 17 20 70 89 90 91 0
372	1 13 17 20 70 89 90 91 0
373	1 13 17 20 70 89 90 91 0
374	1 13 17 20 70 89 90 91 0
375	1 13 17 20 70 89 90 91 0
376	1 17 20 70 89 0
377	1 14 17 20 70 89 0
378	1 2 14 17 70 89 0
379	2 14 70 89 0
380	2 4 14 70 89 0
381	2 14 70 89 0
382	1 14 70 89 0
383	1 5 14 70 89 0
384	14 70 89 0
385	1 14 70 89 0
386	1 14 70 89 0
387	1 13 17 70 89 0
388	1 13 17 89 91 0
389	1 13 17 89 91 0
390	1 13 17 89 91 0
391	1 13 17 47 89 91 0
392	1 13 17 47 89 91 0
393	1 13 17 47 89 91 0
394	1 13 14 17 47 89 91 0
395	1 13 14 17 47 89 91 0
396	1 13 14 17 47 89 0
397	1 13 14 17 47 89 0
398	1 13 17 47 89 0
399	13 17 47 89 0
400	13 47 89 0
401	13 14 17 46 47 89 0
402	5 13 14 17 46 47 89 0
403	5 13 14 17 46 89 100 0
404	5 13 14 17 19 46 47 89 100 0
405	5 13 14 17 46 47 89 100 0
406	5 13 14 17 46 47 89 100 0
407	5 13 14 17 46 47 89 0
408	5 13 14 17 46 47 89 0
409	5 13 14 17 46 47 89 0
410	5 13 14 17 46 89 0
411	5 13 14 17 28 89 0
412	5 13 14 17 28 89 0
413	5 13 14 17 28 81 89 0
414	13 28 81 89 0
415	13 17 47 81 89 0
416	13 17 47 81 89 0
417	13 17 28 47 81 89 0
418	3 13 17 28 47 81 89 0
419	3 13 17 28 47 81 89 0
420	3 13 17 28 47 81 89 0
421	1 3 13 14 17 47 81 89 0
422	1 3 13 14 17 81 89 0
423	1 3 13 17 89 0
424	1 3 13 17 45 0
425	1 3 13 17 45 0
426	1 13 17 45 0
427	1 13 17 45 89 0
428	1 13 17 45 47 89 0
429	45 47 89 0
430	45 47 89 90 0
431	45 47 89 90 0
432	45 46 47 89 90 0
433	45 46 47 89 90 0
434	5 45 46 47 89 90 0
435	1 5 45 46 47 72 89 90 0
436	1 5 45 47 90 0
437	1 5 14 45 90 0
438	1 14 45 90 0
439	1 13 14 45 0
440	1 13 14 0
441	1 13 0
442	13 0
443	13 0
444	13 14 0
445	13 14 0
446	13 14 0
447	13 0
448	3 13 0
449	3 13 14 0
450	13 14 0
451	13 14 0
452	4 13 14 22 0
453	4 13 14 22 0
454	4 13 22 0
455	13 28 0
456	13 28 0
457	13 28 81 0
458	1 13 28 81 0
459	1 13 28 81 0
460	1 13 28 81 0
461	13 14 28 81 0
462	13 14 28 81 0
463	13 81 0
464	13 81 0
465	13 81 0
466	13 81 0
467	13 14 17 0
468	13 14 17 0
469	13 14 17 0
470	13 14 17 0
471	13 14 17 0
472	5 13 14 17 0
473	5 13 14 17 45 0
474	1 5 13 17 0
475	5 13 17 0
476	5 13 17 0
477	5 13 17 0
478	13 0
479	13 100 0
480	13 22 100 0
481	13 22 46 100 0
482	13 14 20 22 46 81 100 0
483	5 13 14 22 46 81 0
484	5 13 14 22 46 81 0
485	5 13 14 22 0
486	13 14 22 0
487	13 14 20 22 0
488	13 14 20 22 0
489	13 14 17 20 0
490	13 14 0
491	13 14 0
492	13 14 0
493	13 14 18 0
494	13 14 18 0
495	13 14 18 0
496	13 14 17 18 0
497	1 5 13 14 17 18 0
498	1 4 13 14 17 18 0
499	1 11 13 14 17 18 0
500	1 4 11 13 14 17 0
501	1 4 11 14 17 0
502	1 4 11 14 17 0
503	1 3 11 14 17 40 0
504	1 3 11 14 17 18 40 49 90 0
505	1 3 4 11 14 17 18 40 49 90 0
506	1 3 4 11 14 18 40 49 90 0
507	1 3 4 14 18 40 49 90 0
508	1 3 4 14 40 49 90 0
509	1 3 4 14 40 49 90 0
510	1 3 4 13 14 40 49 90 0
511	1 3 13 14 40 87 0
512	13 14 40 87 0
513	4 13 14 40 62 87 0
514	3 13 14 40 62 87 0
515	13 40 46 62 87 0
516	13 40 46 62 0
517	13 14 40 46 62 0
518	13 14 40 46 62 0
519	1 13 14 40 46 62 0
520	1 13 14 40 46 62 0
521	1 13 14 17 40 46 62 87 0
522	1 13 14 17 40 46 62 71 87 0
523	1 13 14 40 46 71 87 0
524	1 5 13 14 40 46 71 76 77 87 0
525	1 4 13 14 16 23 30 33 34 40 50 57 71 76 84 87 0
526	1 4 13 14 16 30 33 34 38 40 48 50 57 59 71 73 76 83 84 87 100 0
527	1 4 13 14 16 23 30 33 34 40 46 48 50 57 59 71 73 76 84 100 0
528	1 13 14 16 23 30 34 40 43 46 50 59 71 73 84 86 88 100 0
529	13 14 16 23 30 34 40 43 45 46 50 59 71 73 86 88 100 0
530	13 16 17 27 30 34 40 45 46 50 59 61 71 73 76 77 86 0
531	13 16 23 30 32 34 40 43 45 46 50 59 61 62 71 76 0
532	13 16 23 27 30 40 43 45 46 50 59 62 73 0
533	13 16 23 30 40 41 43 45 46 50 63 73 79 0
534	13 16 23 27 30 40 45 46 50 63 73 0
535	13 16 23 30 45 46 50 63 73 0
536	13 16 20 23 27 30 45 46 50 62 63 73 74 79 0
537	3 13 20 30 45 50 62 63 70 73 79 0
538	3 20 27 30 45 50 57 62 70 73 74 79 0
539	3 19 20 30 45 50 70 73 74 0
540	3 19 20 27 30 45 50 57 70 74 0
541	19 20 30 45 57 70 73 0
542	20 27 30 45 46 70 73 0
543	1 2 20 30 46 57 70 73 74 0
544	1 2 20 27 46 54 57 70 73 74 0
545	1 46 54 70 73 74 0
546	1 14 27 46 54 70 73 74 86 0
547	1 14 28 34 46 54 73 74 86 0
548	14 27 28 34 46 54 73 74 86 90 0
549	1 14 28 34 46 54 73 86 87 90 0
550	1 14 27 28 46 54 70 73 86 87 90 0
551	1 14 28 46 54 70 73 86 90 0
552	1 27 28 54 70 73 80 86 90 0
553	1 28 54 70 73 80 86 90 0
554	1 27 54 70 73 80 86 90 0
555	1 20 54 70 73 80 86 90 0
556	1 13 18 20 27 54 70 73 80 86 89 90 0
557	13 18 20 54 62 70 73 80 86 90 0
558	1 13 18 20 27 54 62 70 73 80 86 89 90 0
559	1 13 17 20 54 62 70 73 86 90 0
560	1 13 18 20 54 62 70 73 75 86 90 0
561	1 13 18 20 54 70 73 86 89 0
562	1 13 18 20 27 54 70 73 86 0
563	13 18 20 45 70 73 86 0
564	1 13 14 20 27 70 86 89 91 0
565	1 5 13 14 70 86 89 91 0
566	5 13 14 20 80 0
567	5 23 70 80 91 0
568	5 20 27 68 70 80 89 91 0
569	5 20 23 27 68 70 78 80 0
570	13 23 27 68 70 76 84 89 90 91 0
571	13 22 68 69 70 76 78 84 89 90 0
572	1 13 22 23 27 68 69 70 72 84 0
573	13 22 68 69 70 84 89 90 91 0
574	13 20 22 69 70 84 0
575	13 20 22 27 69 84 91 0
576	13 20 22 30 69 70 84 86 0
577	13 20 22 27 30 69 70 84 86 91 0
578	5 13 20 30 61 84 86 0
579	1 13 20 60 61 69 70 84 86 89 91 0
580	13 20 60 84 86 89 90 91 0
581	13 20 28 60 61 70 75 84 86 91 0
582	3 13 20 57 61 75 84 90 91 0
583	1 13 27 32 53 57 61 70 84 86 91 0
584	1 13 32 53 61 84 90 0
585	13 32 53 61 70 81 84 86 0
586	13 32 61 81 84 0
587	1 13 17 32 61 70 73 81 84 86 90 0
588	17 32 50 53 61 73 74 81 84 0
589	17 32 50 53 61 62 70 73 75 86 90 0
590	17 27 50 51 53 61 68 73 75 0
591	17 50 53 61 70 73 75 90 0
592	27 50 53 61 75 86 90 0
593	50 53 61 70 75 86 0
594	50 53 61 73 75 86 90 91 0
595	27 50 53 61 70 73 75 86 91 0
596	9 27 34 50 53 61 75 86 90 91 98 0
597	11 17 20 27 37 47 53 61 68 70 73 75 86 91 0
598	11 47 53 61 68 70 73 75 86 90 91 0
599	11 47 53 56 61 70 75 91 0
600	11 29 47 53 56 61 70 75 90 91 0
601	11 20 47 53 56 61 75 86 90 0
602	11 20 37 47 53 56 61 70 73 75 86 91 0
603	20 47 53 55 56 61 62 63 73 75 83 86 91 0
604	1 20 47 53 56 61 62 70 73 75 83 86 90 91 0
605	1 5 22 27 47 53 55 56 61 73 83 86 0
606	22 27 47 53 55 61 86 90 91 0
607	20 22 29 32 53 55 61 70 73 86 91 98 0
608	1 20 22 27 29 32 53 55 61 73 75 86 91 0
609	1 20 22 29 31 53 55 61 70 75 86 91 0
610	20 22 27 31 47 48 53 61 62 63 70 75 86 91 0
611	20 22 24 31 47 53 55 61 63 75 86 0
612	20 27 31 46 47 53 55 61 75 86 91 0
613	1 31 32 46 47 53 55 61 70 75 86 0
614	1 17 27 29 31 32 46 47 53 55 61 75 86 89 90 91 0
615	1 13 29 31 32 33 46 48 53 61 75 86 89 0
616	1 27 28 29 31 32 33 46 48 53 61 70 75 86 89 90 91 0
617	28 29 33 46 48 53 61 73 75 86 89 0
618	16 27 28 29 33 46 48 53 55 61 75 86 89 90 91 0
619	28 29 33 48 53 55 61 70 73 75 86 89 0
620	20 27 28 29 33 38 48 53 55 61 73 86 89 90 91 0
621	18 27 28 33 34 38 48 53 55 61 62 70 86 89 0
622	18 27 28 33 38 46 48 53 55 61 62 86 90 91 0
623	28 33 38 46 55 61 62 73 86 0
624	1 27 28 33 46 55 61 62 73 86 90 91 0
625	1 28 46 55 59 61 70 86 90 0
626	1 27 46 55 59 61 86 90 91 0
627	1 32 46 59 61 86 0
628	1 27 32 46 59 61 62 70 86 88 90 0
629	1 5 32 44 46 59 61 62 86 91 0
630	1 5 27 44 46 59 61 70 86 90 0
631	5 44 46 55 59 86 90 91 0
632	5 27 44 59 70 86 0
633	5 44 50 59 86 90 91 0
634	5 13 20 50 70 86 89 0
635	13 27 50 62 86 89 90 91 0
636	24 27 50 56 62 86 0
637	24 27 50 62 70 74 86 89 91 0
638	20 27 30 50 70 74 86 89 90 92 0
639	20 27 50 70 86 89 91 92 0
640	20 27 50 70 75 86 89 90 91 0
641	20 29 32 40 50 70 75 86 92 0
642	5 20 27 29 38 47 50 70 71 86 89 90 91 92 0
643	5 20 27 29 38 50 70 71 92 94 0
644	5 18 20 27 44 47 70 90 91 92 0
645	5 27 0
646	5 18 27 44 47 90 91 0
647	18 30 34 44 46 91 0
648	18 30 34 44 46 71 73 89 90 91 92 0
649	30 34 39 44 46 47 71 73 89 91 92 0
650	30 39 46 73 89 90 92 0
651	30 39 44 46 52 70 71 89 91 92 0
652	30 31 32 39 44 46 47 70 79 90 0
653	31 32 39 44 46 70 73 100 0
654	20 31 39 46 47 73 89 90 0
655	20 39 89 0
656	20 71 90 91 0
657	20 32 40 71 73 89 90 91 0
658	20 27 32 40 89 0
659	20 27 32 40 73 89 90 91 0
660	20 32 73 86 91 0
661	20 27 32 44 48 86 89 91 0
662	20 44 48 71 73 86 90 0
663	20 48 89 91 0
664	20 27 73 0
665	20 27 89 90 91 94 0
666	20 89 94 0
667	27 73 89 91 94 0
668	25 32 89 90 94 0
669	25 28 47 73 75 89 94 0
670	25 27 28 30 47 71 90 94 0
671	25 27 28 30 32 91 0
672	1 25 28 29 30 32 47 71 74 89 90 0
673	1 25 28 30 32 50 74 91 0
674	25 28 30 47 50 55 75 90 0
675	2 25 27 28 30 71 75 89 91 0
676	24 25 27 28 30 75 90 0
677	27 28 30 44 71 75 89 90 91 92 0
678	12 27 28 30 44 47 55 71 73 75 90 92 0
679	12 13 24 30 44 55 71 75 0
680	12 13 27 30 44 48 55 71 75 89 91 0
681	12 17 28 30 38 44 47 48 59 63 75 89 0
682	12 24 28 30 44 47 59 71 73 91 0
683	11 12 17 23 24 27 28 30 44 59 89 91 0
684	11 12 13 17 18 23 24 27 28 30 44 59 73 0
685	11 12 13 17 27 28 30 38 44 47 59 91 0
686	11 13 17 23 28 30 44 59 71 0
687	11 13 28 30 32 55 59 73 86 0
688	13 27 28 30 32 71 73 91 0
689	27 28 29 30 32 59 73 0
690	10 27 28 30 32 44 59 62 73 75 91 0
691	10 11 13 23 27 30 32 44 48 59 62 73 75 0
692	10 13 23 27 30 32 44 48 59 62 73 74 75 89 91 0
693	23 27 30 44 48 59 62 73 75 89 0
694	2 23 27 30 44 59 62 71 73 89 91 0
695	20 23 27 30 35 44 59 71 89 0
696	20 27 30 44 59 75 91 0
697	20 27 38 59 75 89 0
698	9 20 24 38 47 59 75 89 0
699	23 24 38 47 59 71 75 0
700	5 23 24 44 71 75 89 91 0
701	5 23 24 71 73 75 0
702	23 24 36 47 89 91 0
703	23 24 36 91 92 0
704	24 36 92 0
705	24 36 72 73 89 91 92 0
706	24 36 47 59 89 92 0
707	10 18 24 36 39 59 60 73 91 92 0
708	10 18 36 39 47 59 73 92 0
709	18 20 36 39 48 60 91 92 0
710	2 18 20 36 39 40 41 89 92 0
711	2 9 13 18 20 40 41 47 60 73 91 92 0
712	2 9 13 18 20 23 40 41 47 60 73 74 89 92 0
713	2 6 9 13 18 20 23 41 48 60 73 74 75 89 0
714	2 9 13 41 47 48 60 91 0
715	13 36 41 60 75 89 0
716	5 13 36 41 47 60 73 75 0
717	13 20 36 47 60 75 89 91 0
718	13 20 44 47 48 60 63 73 75 91 0
719	13 20 48 52 60 62 63 73 75 89 91 0
